,State,City,Station_ID,Station_Name,Date,PM2.5_average,PM2.5_minimum,PM2.5_maximum,PM10_average,PM10_minimum,PM10_maximum,NO2_average,NO2_minimum,NO2_maximum,NH3_average,NH3_minimum,NH3_maximum,SO2_average,SO2_minimum,SO2_maximum,CO_average,CO_minimum,CO_maximum,OZONE_average,OZONE_minimum,OZONE_maximum
17051,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",30/08/2020,,,,,,,,,,,,,,,,,,,,,
17052,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",29/08/2020,,,,,,,,,,,,,,,,,,,,,
17053,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",28/08/2020,,,,,,,,,,,,,,,,,,,,,
17054,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",27/08/2020,,,,,,,,,,,,,,,,,,,,,
17055,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",26/08/2020,,,,,,,,,,,,,,,,,,,,,
17056,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",25/08/2020,,,,,,,,,,,,,,,,,,,,,
17057,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",24/08/2020,,,,,,,,,,,,,,,,,,,,,
17058,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",23/08/2020,,,,,,,,,,,,,,,,,,,,,
17059,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",22/08/2020,,,,,,,,,,,,,,,,,,,,,
17060,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",21/08/2020,,,,,,,,,,,,,,,,,,,,,
17061,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",20/08/2020,,,,,,,,,,,,,,,,,,,,,
17062,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",19/08/2020,,,,,,,,,,,,,,,,,,,,,
17063,Maharashtra,Pune,site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",18/08/2020,,,,,,,,,,,,,,,,,,,,,
